date,year,month,T11,T27,T52,T74,T77,T81,T100,T127,T131,T138,financial_1,economic_1,economic_2,economic_3,economic_4,economic_6,economic_7,economic_8,economic_9,economic_10,economic_11,d_gdp,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q
1997-06-30,1997,6,-0.000651598305706829,0.000504890197836683,-0.000668589150788517,-0.000343757338731802,-0.000613758816105198,0.000902931870098904,0.00105742965033352,0.000809959013750776,0.000196768200765768,4.96295049009565e-05,5.57225996218769,1.23649179709497,3.78833179023017,-0.696425733403228,1.83232751499807,2.51409889581016,0.120554565534903,0.231749814036242,0,0,3.01503561833174,5.6571361316518,0,0,0,0
1997-07-31,1997,7,-0.0004525352558583,0.000628515637072021,0.000123110504779203,-0.000701332183820172,-0.000210442095912404,0.000552120728698555,0.000734200420601163,-0.000118569517922647,0.000195958364843142,0.00145865963259001,15.6608605711437,0.68886609951857,1.10906866941578,-2.31372789117588,-0.139762426663825,1.91262660935276,0.360794137619891,0.577035646133606,0.246002584086291,0.226500663085272,1.01116621664508,NaN,0,0,0,0
1997-08-31,1997,8,-0.000921733362794091,0.00013246322490215,0.000786625843719551,-0.0013605324540821,-0.0010076832883436,0.000160292755332824,-0.000413370641207403,0.000267219818340625,0.00184470760773026,0.000802826332804081,-11.682021374561,-2.70600198589648,-3.36480341182321,2.56753513402304,0.835659459094185,-2.18886987894376,0.359497091785865,0,0.367872885746223,0.113058237028518,-3.00211814553837,NaN,0,0,0,0
1997-09-30,1997,9,0.000424163106814581,0.000481748312880272,0.000936240743716027,-0.000552031485365743,-0.000114074974820697,-0.000176536108803977,0.000542402155489358,0.000555044429574725,0.00124636891596372,0.000170343776713385,5.82478959142918,1.40080111561112,0.883286499850833,-2.11343120739738,2.05909814439273,1.23712918025474,0,0,0,0.225733730165079,0.951752792530236,1.54178781085363,0,0,0,0
1997-10-31,1997,10,0.000389257512966265,0.000526321862083759,0.000287441103097389,0.000764475539354509,-0.00074678555543053,0.000148756481854716,0.000386185991448928,-0.000154278585333149,0.000157457208433529,-0.000333304451682189,-10.1554646242391,-0.775799081093975,1.49628726767128,0.452051141131804,-0.681665897909767,0,0.119545740477367,0.229885158711074,0,0,1.07423767911818,NaN,0,0,0,0
1997-11-30,1997,11,-0.000413010473144347,-0.000735765262122701,-0.00017964893647168,-0.00150952398279265,0.000173181444293759,-0.000251234584904806,-0.000131760755519885,-0.000219969091712918,-0.000145589683255516,-0.000351029821851783,5.65585660438614,-1.01762130604524,0.370599559431728,-4.00973859784255,-0.824180489510429,1.62605208717803,0.119402999260743,0.114744705647674,0,0,-0.37730927050541,NaN,0,0,0,0
1997-12-31,1997,12,-0.00135629880413319,-0.00116365978306823,-0.0017661960392929,0.000520529984647822,0.00111760267378712,-0.000971429481574842,-0.000574723924744284,-0.000784511215553029,-0.000958357276504951,0.00025413102250463,6.15636138436706,-0.315209086831469,1.10362861428861,3.42815375984218,1.91262660935276,1.2024192966801,0.119260598512394,0.114613193062318,0.122324174274446,0.112676068258999,0.40358012314563,2.83441971282343,0,0,0,0
1998-01-31,1998,1,-0.000494378885667366,-0.000265577741349268,-0.00274317538843606,6.58787062322401e-05,-0.000273453635860944,0.000386557117189512,-0.000980120189933718,-0.00043351341832967,0.000575545142644859,-0.000386430221445872,5.03704651346943,-1.35083500247921,0.970881412696034,-2.3607653736665,1.21050570262753,-1.87673068516911,-0.477898161635082,-0.229357898709992,-0.244798163864068,0,-1.23338714456871,NaN,0,0,0,0
1998-02-28,1998,2,0.00145561895824101,0.000954324001316544,-0.000395088667492748,-0.0005269348443997,0.00050985747192397,0.000407099646131121,-0.000518246156742729,-0.000234319960153907,-0.000105779461962218,-0.000678431006065779,5.50312569056395,-2.10193672240759,-0.241838086428103,4.03175541065375,-0.805373480709726,0.942767925555899,0.119688823384578,0.229357898709992,0,0.112549252173455,1.05811762287997,NaN,0,0,0,0
1998-03-31,1998,3,-0.000618572145479262,0.00103341794791481,-0.000859527710692431,-0.000522981884142743,0.000159992027985245,-0.000794876761122324,0.000464009347221671,-0.000206855873749241,-0.000419724698748356,-0.000391891319314318,8.24459361268683,2.97808728926485,1.32292969684968,0.888330714797902,2.0014010270069,1.7276177191869,0,0,0,0,-0.087750093380734,3.18212319822138,0,0,0,0
1998-04-30,1998,4,-0.0012915577701235,-0.000136216350922131,8.61068307056639e-05,-0.000335796567926444,0.000308533367694178,-0.00036471294303001,0.000535273766422484,0.000555457960570334,-0.000105903343606917,0.000120539251743484,2.78550211810948,-2.97808728926485,-0.960391535418026,-0.253004562537029,-0.264550418842457,-1.45987994211527,0.119545740477367,0,-0.368324541629583,-0.225225320432454,0.0965208691614983,NaN,0,0,0,0
1998-05-31,1998,5,-0.000174363513584703,-0.000861808383063502,0.0021513458559476,-0.000506060389773205,0.000309565113380513,-0.000335868932377621,-0.000129429217371204,0.000368994256080593,-0.00030859462917326,0.000188824576674234,5.85004370771287,1.7814236275127,0.481348703154794,-1.91821738387734,-1.46767144159323,1.06383982050557,0.476758948347289,0.571103779551407,0,0,-0.263458482063683,NaN,0,0,0,0
1998-06-30,1998,6,0.000802893391290579,-0.00308552438253639,0.000974337956397139,-0.000880824766481103,-0.000595830391197106,-0.000960067361462553,-0.000928582886199001,-0.000420491494717341,-0.00407655109184185,-0.00119431959429493,4.99874803975402,0.79936476807454,-0.602048778158348,1.02762625573849,0.134318354646723,1.05264129869873,0,0,-0.123076938613309,0,-0.220080197990136,-1.24216558505204,0,0,0,0
1998-07-31,1998,7,-5.14089920206248e-05,-0.00241894252698619,-0.00219772961756063,-0.000263768596561419,0.00143443421336973,7.87805107145263e-05,-0.000187197537783806,-0.000473316266196154,0.000212211037494656,-0.00178172993622383,0.330852730808928,0,2.03234729719144,4.55901614387617,0.134138182420163,-0.262123347987409,0.118835426937913,0,-0.12322860462648,0,0.912367062235031,NaN,0,0,0,0
1998-08-31,1998,8,0.000508902955312043,-0.00104310595415295,-0.00197214825872806,-0.001224458988104,-0.000642725738928079,0.00018303517698112,-0.00070246814361732,-0.00159059487391563,-0.0005313946951771,-3.23963635700716e-06,-19.738952828326,-1.44348937836023,-2.27418538361954,-5.78050352656474,-3.13163780449965,-1.32102317368066,0,0.227531383713586,-0.123380644892812,-0.112803170449904,-1.3716912511236,NaN,0,0,0,0
1998-09-30,1998,9,-0.00197693252934,-0.00762719744008894,-0.00102546173079583,-0.00281976976459618,-0.00135458681367686,-0.00084568575500253,-0.00190309926619986,-0.00103161599267649,-0.000292963550627028,-0.000347641373954388,-8.23581005193645,-0.242620418246364,-0.729043326267931,5.90252916708769,2.99749962207949,-0.935210557028032,0,-0.113700978707509,-0.123533060799286,-0.112930559715174,-0.0708528946477216,1.05838428156666,0,0,0,0
1998-10-31,1998,10,-0.000778551977312836,-0.00395779852484335,0.000952781957612465,-0.00321741213024823,-0.00114616887460393,-0.000654530819342605,-0.00160045737566672,-0.00175222255271369,-0.000760318865738213,-0.00146555272687355,5.70386817091002,-1.38608007922354,0.729043326267931,-5.70866804013761,-3.69146493313357,0.401875959491793,0.118694375952799,0.113700978707509,-0.495663963992854,-0.226244440396872,0.494919260341664,NaN,0,0,0,0
1998-11-30,1998,11,-9.03140049021448e-05,-0.000963698211051807,-2.74884293827381e-05,-0.000515005941316977,0.00097130743588573,-0.000316160607561027,0.00032976761165663,-0.000431457315372271,-8.92098953214086e-05,-5.95602949760107e-05,6.90086236588794,-1.32233331746896,-1.34066602801157,2.86370189332921,-0.979713924498338,-1.88939493599616,0,0.113571846392713,-0.498133035020398,-0.226757466778071,-0.849938715502141,NaN,0,0,0,0
1998-12-31,1998,12,0.00133546366446264,-0.000451561032105274,-0.000594578723992672,-0.00121113719076198,0.00197267597694032,-0.000757135496213146,0.000359959212573681,0.000243845443153406,0.000502689211354666,-0.000269813758529151,-0.390130640635711,-2.52751449581945,0.489597061220692,-5.21521455618048,2.91080841580715,2.4227295335324,0,0,0,0,0.62929522984474,-0.13789141187992,0,0,0,0
1999-01-31,1999,1,0.000472752278734945,0.000608285516540131,0.00134064659922616,-4.32479130660473e-05,-3.69011171485579e-05,-0.000100617587537823,-0.00025328018480935,-0.000315268725518892,-0.000185797267727537,-0.000340503681021316,3.41100320510392,9.12685141129481,1.57483569681389,8.18205762240183,-1.37553750684853,-0.80107237460787,-0.714288751238001,-0.569153499978814,-0.500626827814443,-0.341103230106299,0.352796273490874,NaN,0,0,0,0
1999-02-28,1999,2,-0.000414696607078575,0.000509129419973207,0.00145184728922655,-0.000195496841581971,-0.00118235163363327,0.000564806840662329,0.000189829707840402,-0.00102572435921334,0.00046889793067916,-0.00056793206022458,-5.48180127478002,-11.9829520802724,-1.94180858571018,0.18253731870983,0.138408326593797,-1.757989831711,0,0.114090143579126,-0.125549294583216,-0.113960126293389,-2.06376298021391,NaN,0,0,0,0
1999-03-31,1999,3,-0.00150901984536673,0.00158333063713958,0.00258071946762495,0.000377603223776465,-0.000756707320227436,-0.000307172686611987,0.000408405949671364,-0.00109231055744321,0.000944248444385307,0.000567445676112864,-0.792081737390582,11.4362892585357,0.610875448832182,-5.88405000229333,0.551725537475445,3.22175515507981,0.357782134788387,0.227790531299465,0,-0.114090143579126,0.206509613233319,3.25074758870159,0,0,0,0
1999-04-30,1999,4,-0.000911292098030624,-0.000151838653779623,0.000990664859055199,-0.000699527859224464,-0.00146790244337956,-0.000852844548010512,-0.000494642573314404,-0.00123667708157388,-0.000383033090273466,0.000664489881098813,9.6923833592097,-2.37729103525028,0.728158557126246,2.73466961736215,0.685403642779292,-2.13626281413619,0.593473551981472,0,0.376175992189154,0,0.661543624868433,NaN,0,0,0,0
1999-05-31,1999,5,0.00246146292094879,0.000270314707923845,-5.40048750939301e-05,-0.000288257892254543,-0.000648639593729842,-0.000435026174909104,-5.22088224811467e-06,0.000450112488406398,-0.000493965818133398,0.000693557158212833,-5.59834086215876,0.0801603249336758,0.602774579751753,1.55620943274748,0.544960476756451,1.20725812342686,-0.118413276121654,0,-0.125234831646548,-0.114220457877678,-1.23724009658446,NaN,0,0,0,0
1999-06-30,1999,6,0.00230201060117041,0.00112426767982505,-0.000368323378966082,-0.000447960176805679,-0.000288216829556559,8.39379758243997e-06,-0.00021306436766124,3.89818771213365e-06,-0.000501088792657091,-0.000755955127868893,5.93506054727424,-0.40144574186618,0.12012013456344,-3.64820331622031,3.07716586667537,1.58733491562906,0,0,0.250313021811799,0.114220457877678,-0.207703149578808,0.819952456577866,0,0,0,0
1999-07-31,1999,7,0.00147461727484616,0.00116049850657895,-7.29527205319906e-05,-9.64246454193628e-05,0.0013582492112643,0.000294295485295146,-7.0836522140711e-05,-0.00100613962354566,-0.0005185487054246,0.000197221557361118,-5.28060849864627,1.04042555174324,0.717706430036369,2.34262058107877,0.656601177089033,0.65402456806094,0.236686501026639,0.113700978707509,0.374298627883451,0.228050269872515,1.16834257906939,NaN,0,0,0,0
1999-08-31,1999,8,0.00124199406722005,0.000659851171911541,-0.000418520977413408,0.000200878084290679,0.000899292429384364,-3.57528123226666e-05,-0.000138375354414558,0.00036769173177243,-0.000777776710440929,0.000283308417167057,3.25693036077546,-1.36274653990016,0.948998818484803,-2.85643031775322,4.22868896236945,0.64977486575204,0,0,0.12445552322049,0,-0.304250793984373,NaN,0,0,0,0
1999-09-30,1999,9,0.00117506651169383,0.000625758072400515,-0.000242066742612328,0.000271752517613038,0.000575510759517562,9.19337537025271e-05,-0.000177482719025842,0.000568951333714327,-3.44127686678053e-05,-0.000569979457520103,-2.32127461634679,0.0806776969940692,-0.354820005609735,-2.80788933397176,-1.51709610078061,1.79722424044302,-0.118273224904986,-0.227531383713586,0.124300823959711,0.113830405006077,-0.494138735120764,4.16481806912969,0,0,0,0
1999-10-31,1999,10,0.00242697408481429,0.00146501754320709,0.000148881229553469,0.000821873253956029,0.00145292998434518,0.000111876300367924,0.000100804653385186,-0.000304028281676308,-0.000137619035835198,0.000532877730591802,7.03919056687603,1.04292962969854,0.943403223335881,1.51169490628442,0.761424998524518,-0.382409643840287,0.236406729488081,0.227531383713586,0.248139085138543,0.227272825100222,1.11062494045138,NaN,0,0,0,0
1999-11-30,1999,11,0.00124884112003816,0.00045179928618171,0.000405939254390463,0.000327125895835938,0.00269596418665087,-0.000787613751882739,-0.000130219251179529,0.000758746041534371,0.000429454311458575,0.00060497582108031,6.492532050218,-1.69018108026027,0,-7.16522613949779,1.25629793007054,0,0.235849165929292,0.227014853453866,0.12383902511468,0.226757466778071,-1.17369084641119,NaN,0,0,0,0
1999-12-31,1999,12,0.00104041597007498,0.00127924654887115,0.000688240709849581,0.000983518614278283,0.000671291715314418,-0.000426066440253619,0.000315014515594535,-0.000281337473252518,-5.68517346566794e-05,0.000128467829469225,16.5631271201701,0,0.117302066236302,0.489340368272906,0.498133035020398,2.3975911875711,0.117716317301486,0,0.12368585373963,-0.113314459716918,1.91026071154985,4.96789602498744,0,0,0,0
2000-01-31,2000,1,0.00317502597845576,0.000763941995853263,0.00217711723426394,0.00409139331785711,0.000411041550561797,-0.000256350364129919,0.000298162452410394,0.00141669249531863,-0.00059965073339848,0.000545294977315202,-1.77679528135233,0.162206037186774,-0.824018788545544,4.89893872002733,-3.92704038288363,-2.52538673212035,0.11757790890119,-0.227014853453866,0.493219248931887,0.33955890011379,-1.4875792063112,NaN,0,0,0,0
2000-02-29,2000,2,0.00468507429365651,0.000484521856181382,0.0014533388757561,0.0019443223656567,-0.000106077505016408,-8.94985049141316e-05,0.000719238322197371,0.00150160913721161,-0.000575894304470968,0.000598095873004109,11.1848686011589,5.82383275518108,2.45196171743185,-3.23914957912352,5.89512358627013,2.40062065230484,0.117439825594179,0,-0.246305543239789,0.112930559715174,-0.0359034201864894,NaN,0,0,0,0
2000-03-31,2000,3,0.00420671860791602,0.00120708334997166,0.00336887859889671,0.00314237688777531,0.00084160809552013,-1.59168988765918e-05,0.000268018273549247,0.00128853587490738,0.00096071677657529,0.000805024903214155,-0.592495119801839,-5.98603879236785,0.115273787980819,3.83498053748657,2.28787823849306,1.11733005981254,0.234466695925395,0.113571846392713,0.12322860462648,0.112803170449904,0.268961969563719,3.76296284075792,0,0,0,0
2000-04-30,2000,4,0.000874902116843209,0.00119902172952145,0.00172343193389418,0.00173153726123532,0.000543999912483253,0.000495206178857025,-0.00022843579617864,0.00204182671438223,0.0013549402000617,0.000188148437712239,-2.4606156310881,-0.81500043619247,1.25931830248271,-2.60797127830514,0.947874395454384,0.61538655743778,-0.117164629689093,-0.113571846392713,0.368777307918489,0.337648041660543,0.107382560654123,NaN,0,0,0,0
2000-05-31,2000,5,-7.07385719470142e-05,0.000800933966157642,-0.000640228945934562,0.00174805380812002,-0.000139176502905357,-0.000657224534160444,0.000173027142247288,0.000187384950946036,0.00160759349339964,-5.43972908732369e-05,-4.20060243650866,0.163532334073047,2.36098656391333,-0.884660414029348,0.235571369245946,2.54404998438389,0,0,0.367422336188472,0.22446698538241,0.837197622351127,NaN,0,0,0,0
2000-06-30,2000,6,0.00092561645811695,0.000953676869446009,-0.000794756161131926,0.00283514153132408,-0.000815636141174301,0.00135456742217458,0.000575592205819256,0.000168675958401904,0.000380904941737923,-0.000102863871421158,-3.01938662604719,-4.3412492935313,-2.24728558520582,-5.62340693553658,2.0955365175988,0.715140115762569,0.351082865006269,0,0.366077284968114,0.112044829648994,-2.92484291262323,4.03335289364009,0,0,0,0
2000-07-31,2000,7,-0.000110770491814349,0.000908186738039074,-0.000981819008030765,0.00174982920099201,-0.000839768476149401,0.000894878353421824,-7.28107698394117e-06,-0.000925198877136755,0.000214718710070595,-7.75628368007733e-05,4.14806950378388,1.01868453069924,1.69018108026027,1.00720275922033,0,0.118694375952799,0,0.227014853453866,0.728158557126246,0.223713739835585,2.24850323380466,NaN,0,0,0,0
2000-08-31,2000,8,0.000523796000968558,0.00077987282109519,-0.00109312350633659,0.00167173280992982,0.000614644925359917,0.000185227356952027,0.0012833949209338,0.000267098802597436,-0.000741076572454787,0.00118520663151915,0.362052221430176,0.0844238125281116,0.889883514212997,-5.2160188511154,0.459770924862912,1.64709605959246,0,-0.113443007061154,0.362100576695301,0.223214378394054,0.871271514423544,NaN,0,0,0,0
2000-09-30,2000,9,0.000388730620980008,0.000614292824392524,-0.00138380624235549,0.00153764407811469,5.03435614468009e-05,0.000125956308427718,0.00166412444611828,0.00186006779979846,-0.000685594613923422,0.00116834698504542,-5.97170486771681,-2.21852102294804,0.110680697519161,3.33735088165064,-0.459770924862912,-0.23364496610192,0.466201310581127,0.113443007061154,0.839836969883123,0.222717241282488,-1.24701001337488,-0.611153671221487,0,0,0,0
2000-10-31,2000,10,0.00181103167433441,0.000764289215865318,-0.000233502900404651,0.000741091280390564,0.000375620426999796,3.37116953267377e-07,0.000396723857166773,0.000593950949693846,0.00112117319528377,0.000678957474446841,4.02661314824453,-2.7111411281747,-0.221484032955299,-0.438597194325396,0.230149698827908,0.350263055120159,0.232288141614045,0.33955890011379,0.357782134788387,0,-0.368159173078553,NaN,0,0,0,0
2000-11-30,2000,11,0.00158247846915871,0.000332129697024903,3.39198270053973e-05,0.00050568207489817,0.00112708902982614,0.000238156264223127,0.000609483825415861,0.00191940329394189,-0.000324568143038145,0.000296300499492826,-10.4947060037444,4.16726964005676,0.662985853866971,0.292611766938933,0.344234419097322,0.465117117573133,0.115942041973405,0,0.711746776886457,0.333148559100316,-0.44178045976091,NaN,0,0,0,0
2000-12-31,2000,12,0.00037777080459394,0.000543141822757736,6.87070885322397e-05,0.0016711785612702,0.000793405717236376,0.000604507127603956,0.000230158183587076,0.000429856354004075,-0.000268873198776624,9.68660132833405e-05,0.957059818053096,-0.511510066677001,0.767968667422814,3.4461414402231,1.59094264699773,0.34742362681861,0.231481584845206,0.563381771825622,-0.118273224904986,0.110803335436138,0.926390579846093,0.305693557102416,0,0,0,0
2001-01-31,2001,1,4.85247251452522e-05,0.000945725836135422,-0.000905912914180506,-0.000761763562467385,-0.000503500542417373,0.000812910924510411,-0.000325751288604192,0.000630441003391816,-0.000504245083892355,-0.00103385054386829,5.46718807322115,-3.12525435041042,-0.328407520119001,-3.59234029667306,-3.44070637118001,-0.231481584845206,-0.231481584845206,-0.224971973401544,0.354400843472913,0.221239028294118,0.838018633457693,NaN,0,0,0,0
2001-02-28,2001,2,0.00122699457799888,0.00118050325353704,0.00121063578774184,0.00293236511089628,-0.000453175407226208,0.00305032313537473,0.00132340838033161,0.00223177325272348,0.000864741003682138,0.00149806937333683,-9.0330191317868,2.61111440036856,1.09052334822621,0.146198856449953,0.465658582995054,1.38091952741872,0.577702357692278,0.33726844786397,0,0,-0.40921683295414,NaN,0,0,0,0
2001-03-31,2001,3,0.000252478827329987,-0.001379638839206,0.00122010298643631,-0.000249395099098581,0.000787053034394164,0.0019653242020835,-0.00114061972550386,0.00149090637924231,4.27485133746502e-05,0.00141505545328511,-6.28690221750379,-8.70113769896301,-1.64027734414569,-1.24955686855399,-0.933495693605124,-0.68807610922228,0,0,0.235571369245946,0.22075064152105,0.160327815585237,6.53800343084363,0,0,0,0
2001-04-30,2001,4,0.000287457729185281,-0.000274890487705201,-1.08071791996043e-05,-0.00105000370565236,0.00144526888222576,-0.000793181184318267,0.00013348250819192,0.00106868793045913,-0.000775692919540164,7.19476190271151e-05,7.18918782012423,-0.941626543151575,-1.77980226443273,2.77187695218277,-3.45890175822072,-1.39052066676122,0.345026219215239,0.224215340568978,0.469484430420763,0.110192848615664,-2.23191410089703,NaN,0,0,0,0
2001-05-31,2001,5,0.000295079819795523,0.00130781173924231,0.000372987860501093,0.000172820879942355,0.000533095328205692,0.000175322736078867,-0.00102982959578018,0.000257585065183516,-0.000502367751308386,0.000139901080097593,-2.28057394211376,5.07254889402899,1.11608301375279,2.6971116774793,3.22415986639024,0.581735206591372,0.572411408388884,0.335383209843076,0.233918235317176,0,0.924003312924881,NaN,0,0,0,0
2001-06-30,2001,6,0.000644153125510299,0.00137264901526419,-0.000412687906510061,0.000540038466748152,-0.000774242935314156,0.000175377381580323,0.000626266477231333,0.0014246697574821,0.00266085236195987,0.000366548699311744,-1.06521779260742,-0.541029272824733,0.442968609158889,0.0700035030336998,0.234741891830481,-0.232288141614045,0.114090143579126,0.111544908386563,0,0,-0.89670452755124,0.343421356145512,0,0,0,0
2001-07-31,2001,7,-0.000589340641524246,-0.000891711725081216,-0.000413831104109542,0.000822640230038448,-0.000164957914209863,0.000784841789215258,0.000254732187456125,-0.00100038566827014,0.000315782011277581,-0.00117392407552559,-3.3089773719496,-1.18236939057415,-3.02883500648097,-10.000979915801,-3.09548524679881,-1.99654312456978,-0.114090143579126,0.222717241282488,-0.468384931242571,-0.110192848615664,0,NaN,0,0,0,0
2001-08-31,2001,8,-0.000598485320759571,-0.00121484923136656,0.00157521248160539,-0.000804489439322402,-0.000193902082792243,0.000409326856148543,0.000594033533910036,2.14760470195492e-05,-0.000117241847264717,-5.70708686624646e-05,-12.1971625769678,2.52949348956211,2.69679264275071,5.19891079376,1.08239180610106,2.80720187786869,0.114090143579126,0.111172885269006,0.117302066236302,0.220264406234172,2.78144612912508,NaN,0,0,0,0
2001-09-30,2001,9,-0.00155585494968701,-0.00435976460849176,0.000401841079390027,-0.00351846611396598,-0.00177454573526258,-0.000372218770841031,-0.00245939403820291,-0.000972983145571381,-0.00146718542580708,-0.00108983846208312,-18.5872463927224,-0.626400258493032,-1.33930573364385,-5.74175819118929,-3.40665545636059,-1.043487729258,0.113960126293389,-0.111172885269006,0.117164629689093,-0.110071557618507,-2.04718185027009,-1.20326691510506,0,0,0,0
2001-10-31,2001,10,-0.00285184404619604,-0.00473534996049218,-0.00399703370441728,-0.00444092209471126,-0.00220479619175231,-0.00337978883676971,-0.00301180090127964,-0.00226917663077436,-0.00118761037394994,-0.00199887680082729,5.66232353052953,0.358423322781487,-1.69975763685706,0.542847397429291,-1.24534610712868,-2.12022076506031,0,0.333148559100316,-0.941183418234637,-0.110192848615664,-0.58879648340584,NaN,0,0,0,0
2001-11-30,2001,11,-0.00243264650062419,-0.00250058143472985,-0.00267143980808392,-0.00312668631857482,7.34426273905395e-05,-0.00274757434115457,-0.000819756068618604,-0.00119398430597167,-0.0005201852521766,-0.000371576175484581,9.02861146045275,-1.80510316455686,-1.26511175535589,3.42108619163168,0,-1.19761910467151,-0.113960126293389,0,0,0,-2.95969605056756,NaN,0,0,0,0
2001-12-31,2001,12,-0.000282848968240103,-0.000407956711264821,2.70281948128067e-05,-0.000379845760876395,0.000459868426485462,-0.000564536798911338,0.00164777559415855,-9.3950977752137e-05,-0.000849338087816419,-0.000521615870261189,3.35380733508046,1.35687292060691,0.577035646133606,-6.48375194953079,4.41248049089378,0.480770156810273,0.227790531299465,0.442478598035567,-0.118273224904986,-0.110314407215739,1.58755597141358,0.559109816314773,0,0,0,0
2002-01-31,2002,1,-3.2152987210738e-05,-0.0010624350288221,-0.000782007218743039,0.00187679253757546,-0.00151707605433527,-0.00080454566389023,-0.000520251077014705,-0.00129776200386763,0.000941684701523695,-0.000115030893835734,-1.02244205320652,-2.54790853009847,0.573725039014317,3.37154631235776,-2.05943074987438,0.835825761420139,0.227272825100222,0,0.118273224904986,0.220507255831404,0.156458547401339,NaN,0,0,0,0
2002-02-28,2002,2,-0.00107129237141368,-0.00121977289452744,-0.000822900532349911,-0.000397043572827174,6.84581940284124e-06,-0.000134368974504115,-0.00102872530102842,0.000131030289641362,-0.000419288602544356,-0.00064594131608042,-1.35080163931018,5.29509059651829,0.228571528085642,3.5596336766651,-0.613875469832514,-0.118976813558902,0.226757466778071,0.330578813449911,-0.118273224904986,-0.220507255831404,-0.905317961566521,NaN,0,0,0,0
2002-03-31,2002,3,-0.000447061002512528,-0.000870048982867009,-4.43280409391347e-05,-0.000984265756378728,-0.000232157212371648,-0.000249671952441954,0.000944176608119128,-0.00119519019196708,-0.000672786304967896,-0.000106325255813215,6.86734417570793,-3.92207131532807,0.228050269872515,7.66027318010929,2.07198149736172,-0.357782134788387,0.226244440396872,0,0.354400843472913,0.220507255831404,0.0927557806972068,-1.33455432411509,0,0,0,0
2002-04-30,2002,4,-0.00185435760039335,0.000433367463976913,-0.000517929602443285,-0.00178550157711714,-0.0017108601966968,-0.000472410975245612,-0.000213835531598461,0.000390090530083668,-0.000630127578701924,0.000177704250284611,-6.8252795311972,-1.74236411472544,0.113830405006077,-9.76561409989252,0.24096397201534,-0.239234563861945,0.112930559715174,0,-0.354400843472913,0,-1.08129316013734,NaN,0,0,0,0
2002-05-31,2002,5,-0.00155819833907567,0.00131465719428053,0.000237043798687784,0.000206557627663364,-0.00133790311717946,-8.87027245138034e-05,-0.000437821504524022,0.00195957520405257,-0.00053105908069476,-0.000443472707496661,-4.52230593783476,-1.67914392972603,-1.02916860365481,-6.10996586407211,2.73013989331217,-0.119832249210905,-0.112930559715174,0,0,0,-2.32292976287969,NaN,0,0,0,0
2002-06-30,2002,6,-0.00172787265114034,-0.000105259045215508,-0.000898456388438056,0.000488043004723743,0.000299940921194212,-4.55542326419263e-05,-5.77781294508019e-05,0.00171548073113533,0.000963499160404311,-0.000487871460178921,-9.47880862863872,-1.23049351903788,2.83305066262258,2.23651494595805,-0.941183418234637,0.478469812333593,0,0,0,0.110071557618507,1.40968140655247,1.07660074681775,0,0,0,0
2002-07-31,2002,7,-0.00267571137794074,-0.00101887508569675,-0.00152721536071196,-0.00361687704536924,-0.000735735364102866,-0.000309203473239092,0.00046468060346184,-0.000711731660692879,-0.000700854139268338,-0.00139155781207179,-16.9262414143372,-1.34230203321408,-1.91771246397385,-3.5373462972581,-1.42859572474769,-0.358637563122688,0.225733730165079,0.219780308247941,-0.118413276121654,0.109950533341685,0.207860996987286,NaN,0,0,0,0
2002-08-31,2002,8,-0.00123655071353939,-0.00137827862171972,0.00132302390733524,-0.00470097931465078,0.000319795055640792,-0.00145829771484854,0.000214256801036659,-0.00233848450835812,-0.00119913117612587,-0.00185815637270201,0.345337187984107,1.62760893145473,2.2523474667083,-0.245801025026893,2.01787262146276,2.71723746371064,0,0,0,0,2.3875049917808,NaN,0,0,0,0
2002-09-30,2002,9,-0.00087985872956823,0.000678056209555466,0.00107326062638863,-0.00104548002580039,-0.000887132593958766,-0.000314015932710316,0.000576304115844372,-0.000484951047059834,-0.00122335935786935,-0.000542844675342183,-29.3326910894897,0.473710028426932,-1.23250859926198,2.75098254147963,-1.30102367360152,-0.81919709145879,0,-0.109829774906256,0.118413276121654,0,-2.55754092921547,1.84500193021648,0,0,0,0
2002-10-31,2002,10,-0.00142919812792375,0.000646504560897616,-0.000118565456176571,0.00120066319765462,-0.00100855641671912,-0.000401336720461536,-0.00110679045626246,-0.00251498501975479,-0.000431143074374496,-4.87712268622063e-05,12.9809747935647,-2.87651664031339,-0.792307483732735,-4.90695327981525,-0.477327875265754,-1.0632114331047,0.112676068258999,0.109829774906256,0.236406729488081,0.109829774906256,-0.350428923269952,NaN,0,0,0,0
2002-11-30,2002,11,-0.001295421095022,0.00163518247312442,0.000512323059461235,0.000701185023439752,0.000890165649392821,0.000985507099735346,0.000465652920770778,-0.00036542519695524,-0.000319663512628349,0.0021050860151085,5.17543475307818,1.44860089856618,1.80185055026776,3.86402365011671,1.5430573226646,0.945633524203515,-0.225479238708903,0,0,-0.109829774906256,-0.723674839837329,NaN,0,0,0,0
2002-12-31,2002,12,-0.000966967606192366,0.000120906860500046,-0.000116058693554278,0.000564151436248495,-0.000906783106868456,-0.000371946936688456,-0.000567610306699192,-0.00206422790150519,-0.00112215580766453,0.00113676337593724,-13.7895101857376,-5.01333477158994,-1.80185055026776,0.241643291162852,-3.47548460530485,0.352319800731671,0.225479238708903,0.109709281437365,0.471143392131967,0.109829774906256,0.13370262711847,-0.814184222396719,0,0,0,0
